label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid-0,centroid-1,intensity_min,intensity_mean,intensity_max
19,139.0,96.48528137423857,0.9979116224819935,0.86875,13.303394180365686,24.640287769784173,346.45323741007195,0.6210805177688599,0.897485613822937,0.9994455575942993
20,48.0,39.65685424949238,0.990180080385957,0.8,7.817640190446719,27.25,204.41666666666666,0.7485985159873962,0.929098904132843,0.9988911747932434
21,93.0,90.82842712474618,0.999049984433547,0.808695652173913,10.881694613449236,27.21505376344086,348.89247311827955,0.691677451133728,0.9025833010673523,0.9993839859962463
22,10.0,8.82842712474619,0.6831300510639732,1.0,3.5682482323055424,28.5,0.8,0.7590710520744324,0.7593482732772827,0.7596254348754883
23,90.0,33.798989873223334,0.602233613039488,0.9574468085106383,10.704744696916627,28.355555555555554,11.877777777777778,0.684593141078949,0.8215542435646057,1.0
24,909.0,132.39087296526012,0.6672492600656043,0.8885630498533724,34.02021084832166,25.48954895489549,42.257425742574256,0.5280601382255554,0.8880031704902649,1.0
25,48.0,39.65685424949238,0.990180080385957,0.8,7.817640190446719,29.75,203.58333333333334,0.7489681243896484,0.948197066783905,0.9987063407897949
26,2776.0,245.39696961967,0.7829510109533465,0.825698988697204,59.45177016864016,45.07889048991355,338.50180115273776,0.6096839904785156,0.8935452103614807,0.9995071887969971
27,1054.0,148.12489168102786,0.6738649009868609,0.918918918918919,36.63324282875953,31.548387096774192,294.36717267552183,0.6146737933158875,0.9087963700294495,0.9988295435905457
28,72.0,30.384776310850235,0.7127506019371107,0.935064935064935,9.574614729634384,38.236111111111114,10.972222222222221,0.6592743396759033,0.7333356142044067,0.9557691216468811
29,41.0,38.82842712474619,0.9951317400369697,0.8367346938775511,7.225151993843567,38.90243902439025,41.048780487804876,0.7394813299179077,0.8436248302459717,0.9863241314888
30,1906.0,197.88225099390857,0.7456102399902824,0.8885780885780886,49.262506759859676,46.92077649527807,206.83840503672613,0.5604016780853271,0.9051637053489685,0.9996919631958008
31,1492.0,165.78174593052023,0.8019814339052785,0.943109987357775,43.585242924008845,32.91890080428954,245.1441018766756,0.6601983904838562,0.9206386804580688,1.0
32,20.0,15.414213562373096,0.9103928087251936,1.0,5.046265044040321,41.95,2.85,0.659459114074707,0.6954476237297058,0.7621511816978455
33,182.0,64.72792206135786,0.9548002133182917,0.8666666666666667,15.222667215103916,43.362637362637365,40.472527472527474,0.5680404305458069,0.888639509677887,1.0
34,75.0,53.07106781186547,0.992859073314766,0.8823529411764706,9.772050238058398,42.4,77.85333333333334,0.7814328670501709,0.9274424314498901,1.0
35,52.0,29.48528137423857,0.9356809512800949,0.8813559322033898,8.136857890256438,41.55769230769231,26.53846153846154,0.659459114074707,0.9002471566200256,1.0
36,451.0,105.42640687119285,0.9339595658994658,0.822992700729927,23.96311821686732,50.72505543237251,80.27716186252772,0.659459114074707,0.8749375939369202,1.0
37,102.0,40.384776310850235,0.7162912019379755,0.8869565217391304,11.396070970426017,44.970588235294116,19.686274509803923,0.5769728422164917,0.756440281867981,1.0
38,136.0,48.27817459305202,0.8867784665872116,0.9066666666666666,13.159049284959082,52.6985294117647,18.16176470588235,0.5770344138145447,0.8449699282646179,1.0
39,633.0,108.80508652763322,0.772732062323826,0.8877980364656382,28.38944578214513,51.11058451816746,383.38072669826227,0.540195882320404,0.8253997564315796,0.9984599351882935
40,28.0,18.82842712474619,0.8116048023550014,0.9032258064516129,5.970821321441846,54.42857142857143,1.6071428571428572,0.6613687872886658,0.675128161907196,0.7148401141166687
41,511.0,96.24873734152916,0.7310802302172723,0.8949211908931699,25.507359866510456,56.465753424657535,42.3385518590998,0.47230949997901917,0.8788033723831177,1.0
42,119.0,46.3492424049175,0.8614763927120738,0.8880597014925373,12.309163489997376,59.73109243697479,13.142857142857142,0.63734370470047,0.8114007711410522,1.0
43,266.0,65.698484809835,0.6061432287881194,0.9300699300699301,18.403307281560924,63.473684210526315,75.0187969924812,0.7223557233810425,0.910356879234314,1.0
44,301.0,73.55634918610404,0.8345972869085851,0.8826979472140762,19.576646877473273,61.29235880398671,61.29900332225914,0.5231319069862366,0.8731160163879395,1.0
45,1357.0,160.8528137423857,0.7600917600069187,0.952280701754386,41.56664603026825,62.983787767133386,285.27487103905673,0.6127025485038757,0.9163122773170471,0.9999383687973022
46,1053.0,145.43250352560273,0.7702580741518283,0.9220665499124343,36.61586050615398,60.01709401709402,257.32383665717,0.6487402319908142,0.9408918023109436,0.9996303915977478
47,15.0,11.414213562373096,0.4898979485566355,1.0,4.370193722368317,62.6,4.6,0.663894534111023,0.9169347882270813,0.9612517952919006
48,53.0,40.65685424949238,0.9892771847635382,0.7464788732394366,8.214724333230155,63.339622641509436,29.49056603773585,0.7686811089515686,0.9483546614646912,1.0
49,39.0,24.621320343559642,0.9242140433537168,0.9512195121951219,7.046725639945928,66.38461538461539,11.846153846153847,0.6641409397125244,0.7973264455795288,0.9621757864952087
50,91.0,46.03553390593274,0.9732543665870653,0.9381443298969072,10.764051215546116,67.18681318681318,32.73626373626374,0.7682498693466187,0.9162478446960449,1.0
51,57.0,29.520815280171306,0.5477812328540967,0.8142857142857143,8.51907589177983,63.824561403508774,172.10526315789474,0.6585966944694519,0.7799241542816162,0.956754744052887
52,153.0,82.48528137423857,0.9950018297566755,0.9935064935064936,13.957279475043833,67.55555555555556,208.12418300653596,0.7477360963821411,0.9551495313644409,0.9993839859962463
53,15.0,12.82842712474619,0.9561404518532293,0.8333333333333334,4.370193722368317,68.0,172.53333333333333,0.5977945923805237,0.8854309320449829,0.99956876039505
54,1463.0,166.8111831820431,0.6805661219139835,0.921865154379332,43.15958125315331,82.45933014354067,334.56732740943266,0.5969938039779663,0.8819646835327148,1.0
55,56.0,32.0,0.9607689228305228,1.0,8.444016491289505,69.5,388.5,0.7733628749847412,0.8459674119949341,0.9970430731773376
56,45.0,28.485281374238575,0.9107578229483423,0.8653846153846154,7.569397566060481,72.15555555555555,170.26666666666668,0.5977945923805237,0.7521057724952698,0.9996303915977478
57,239.0,62.62741699796952,0.7137858581095712,0.9409448818897638,17.44431859350499,71.72384937238493,86.47698744769875,0.6681451201438904,0.8760531544685364,1.0
58,16.0,13.621320343559642,0.9596288331806001,0.8421052631578947,4.51351666838205,71.25,176.0,0.5916343331336975,0.7549282312393188,0.8707571029663086
59,25.0,22.82842712474619,0.9868466359132604,0.8620689655172413,5.641895835477563,73.0,61.0,0.771206796169281,0.8559033870697021,0.9669192433357239
60,39.0,26.485281374238568,0.8801485606723833,0.8297872340425532,7.046725639945928,71.97435897435898,402.3333333333333,0.6951888203620911,0.747036337852478,0.8267109990119934
61,32.0,20.9350288425444,0.686366854845525,0.8205128205128205,6.383076486422923,74.875,397.96875,0.6944496035575867,0.8468801975250244,0.9741883873939514
